review,sentiment
"Posiadam już drugiego Sharana 1.9 tdi 110 km . To samochód godny uwagi , bezpieczny , wszechstronny , duży i szybki . Jedyny negatyw to brak podłokietników w 2 rzędzie siedzeń ! POLeCAM !!!",1
"Na serwis samochodu wydałem od 2 lat ok 10 tys zł. Generalny remont silnika, turbina, dwumasa, droba elektronika, w zasadzie co chwile coś się dzieje. Nie polecam nikomu",0
Auto godne polecenia ,1
"mam primere 1.6 16v,96 rok,auto solidne,niezawodne,dobrze sie prowadzi,pali do 8 litrow benzyny.jestem zadowolony.",1
ok,0
podobno w drugim lifcie czesc wad znowu poprawiono jeszcze nie sprawdzalem czekam na opinie .Moj egzemplarz sprzedałem jeśli moje uwagi zostaną wyeliminowane kupię jeszcze raz.,0
"Mam 1,3 1997, naprawdę ten auto jest długowieczny...i bardzo tani w eksploataci.Polecam..",1
nie kupujcie go,0
Mam Renault 19.Ma już 13 lat.Wogule się nie psuje.Wspaniała poprostu!,1
Więcej jazd próbnych przed zakupem i KONIECZNIE modelem który chcesz kupić !!,0
"każda firma oceniana jest na podstawie poprzednich modeli,tempra niestety jest lepsza od Bravy.nie mam pojęcia kogo fiat zatrudnia,ale powinien pomysleć,choc trochę.",0
Wole japońca mam toyote 17l i tylko olej mnie interesuje co roku i nic a mam 230tys przejechane,0
"mam VW GOLFa III 1.8 1992r. autko bardzo ładne i dobrze się jeździ, czy ktoś może mi powiedzieć ile powinien palić benzyny a ile gazu bo mi chyba z 14 gazu bierze na 100 km. Z góry dzieki! ",1
"Mam V6 z 1996 z klimatronikiem padł mi wyświetlacz po 100 000 i parownik do klimy po 125 000.koszt około 2000,-",1
cool autko mam 86 r jest zajebiste ,1
"szału nie ma, za ponad 100 baniek nie ma pasażer siedzenia podnoszonego to kpina i olewanie Polaków",0
kiepskie auto francuzkie,0
"Super diesel. -32 stopnie, a moje auto jak zwykle NIEZAWODNE!!! ",1
"Auto godne polecenia, bezawaryjne. Tani serwis, benzyna czy diesel zależy od preferencji? Obydwa silniki są godne polecenia! ",1
Kuriozum- producent nie umie naprawić klimatyzacji w nowym samochodzie !!!!,0
"Bardzo komfortowy, świetnie wyposażony (Dynamic), bezawaryjny, jeżdzę juć drugim z kolei Stilo, roczne duże przebiegi. Jedyna wada to zbyt miękkie jak dla mnie zawieszenie.",1
"Ogólnie dla mnie niedawno odkryta marka, która zaskoczyła mnie pozytywnie.",1
ok,0
mam tipcia motor 1.4 od nowosci tj 13lat i 170tys.w kolach jeszcze raz tyle wytrzyma,1
tanie rodzinne komfortowe auto. ,1
"dobre autko do miasta. osiągi w 1,4 vti zadowalające, tak jak napisałem, falujące obroty i żarówki to wada, wygląd zew to plus. mam nadzieje, że wytrzyma chociaż te 75.000 km.",0
The best! ,1
ok,1
"jakbym mial kase to bym seobie kupil mercedesa, a tymczasem takim gratem jezdze",1
Jedzie sie nim jak czolgiem! ,1
HMM OGÓLNIE TO NIE POLECAM,0
"Przejechałem astrą kombi 1,4 16V 200 000 km. Do 170 000 - zadnych usterek, tylko wymiana oleju, klocków, filtrów i pasków. Po 170 000 km wysiadła pompa wodna (koszt 190,-zł + 120 robocizna). ",1
"Jeszcze gorszy niż wieswagen, niemiecka Syrenka ;) 325km tylko na papierze, mondeo mk4 2,0tdci nie znika w lusterku ;)",0
Polecam z autmatem wersje juz po lifcie np. 1.9 diesel 150KM,0
nie polecam,0
luksus,1
"Przyjemne auto do miasta, ale za cenę 40000 zł można mieć wiele ciekawszych i prawdziwych aut z lepszym komfortem i wyposażeniem....",0
FATALNE AUTO NAJGORSZE JAKIE MIAŁEM - ,0
Czym się różni silnik TDCI od TDDI,1
polecam ,1
nie kupiłbym tego auta 2 raz przede wszystkim z uwagi na skrzynię ---- chorendalne koszty naprawy i czas oczekiwania na części. ,0
"Gdyby mozna dałbym 0.Duze spalanie wcale nie idzie w parze z mocą wręcz przeciwnie,duzo usterek szczególnie z elektronika",0
Jak to passat ,0
"Bezawaryjny, dość wygodny samochód rodzinny, z pojemnym bagażnikiem, stworzony do pokonywania dłuższych tras...",1
"Twardy, niewygodny...ale pojemny, mało pali. ",0
elegancja i gracja w wyglądzie lecz trzeba dopracować wnętrze,0
"Nieudany zakup. Tani w zakupie, ale drogi w eksploatacji i awaryjny.",0
"Autko jest pierwsza klasa. Przejechalem nim juz 200 000. Jedyna wada jaką mają auta z silnikiem 1,4, to słabe skrzynie biegów. Reszta nie do pobicia :))",1
auto rodzinne zrobione do częstych wizyt u mechaników ,0
"mam renie dwa lata 1,9d nie narzekam bardzo ekonomiczne auto tylko części drogie ale może być",1
to jest super bryka ja taką jeżziłem jest normalnie superanza,1
"Jestem bardzo zadowolonym użytkownikiem golfa IV , polecam każdemu kto ceni trwałość i niskie spalanie a i dynamika całkiem zadowalająca .",1
"Samochód dla dziadków raczej ;) ,badz tez dla osob ceniacych sobie spokojna jazde...",0
Ze względu na zbyt szybką awarię silnika nikomu nie polecam tego auta. Wyleczyłem się ze Skody i grupy VW. Przereklamowane i mit niezawodności to już przeszłość.,0
Bardzo zrywne i tanie autko dla każdego kierowcy.,1
dobry samochód na długie jazdy,1
"Auto godne polecenia, rodzinne, dobrze wyposażone (wersja Limited) Polecam.",1
"samochód dla rodziny i na trasę super,typowo do miasta za duży(paliwo)rdza na nadkolach",0
"samochód całkiem niezły, ponad 8000 tys.km w 5 m-cy bez problemu, potem ukradli",1
"wysoka cena jak na ""polskie""zarobki i dla Polaka !",0
"mam OMESIE 3.0 24V z 91 roku jest poprzerabiana zmienione błotniki wiecie jak ciężko wsadzić koła 255 /17"" z tyłu teraz to nie problem mam ją od 97 roku silnik super .",1
"bardzo dobry samochód w ciągu 5 lat przejechałem 180000 km bez awari, cichy, wygodny, gdybym nie trzymał się zasady, że po 5 latach kupuję nowy jeżdził bym nim nadal z przyjemnaścią pali 6,8 na 100 ",1
gdyby produkowano model b6 tak B7 brakuje klimatu b6 Jest kanciasta a wnętrze stało sie bardzo tuzinkowe choć nadal ergonomiczne i przyjazne ,0
"wysoka cena jak na ""polskie""zarobki i dla Polaka !",0
jezdilam kazdym modelem teraz mam 2004 19 dci i jestem zadowolona zadnych zafir szaranow ani alchamrow ,1
"czytając opinie coraz bardziej przekonuje się do tych aut,chba sobie kupię.",1
"idealne auto dla rodziny o ile ktoś nie wymaga wielkich osiągów od auta , choć strasznym mułem to on nie jest , lubi poprostu duże obroty. ogólnie bardzo polecam Madzię. ",1
"taki sobie, oszczędny w eksploatacji lecz niebezpieczny i niewygodny",0
"Fajne autko, dużo wad i duża utrata wartości, zła opinia o silnikach 1,4 TSI 160KM",0
"Jak Clio to tylko 1,5dci,naprawde dobrze jeżdzi i mało pali.Nie sie czego wstydzić pod światłami!! ",1
jezdze galantem rocznik 93 1.8 benzynz i gaz idealne auto za taka cene lecz usterek troche za duzo szczególnie wciaz znikający płyn chłodniczy ,1
"bardzo oszczędny silnik, pomimo 170KM",1
"- gdy ciepły silnik często trzeba odpalać ""na pycha"" - psują sie klamki (szczególnie zimą), często do wymiany",0
"ogólnie samochód należy ocenić pozytywnie, są pewne mankamenty, ideałów nie ma, nie kupiłbym go ponowie nie z powodu jakichś wad ale po prostu potrzebuję wiekszego samochodu np. suva",0
Ogólnie jestem z samochodu zadowolony. ,0
"Posiadałem Mondeo z 95r 1,8TD z przebiegiem 400 000km w tym ja zrobiłem około 100 000km, oprócz wymiany pasków oleju i fltrów nie wiedziałem ze mam auto.Serdecznie polecam.",1
"Bez rewelacji, ale jak ktoś podejdzie do tego samochodu zdroworozsądkowo i nie będzie oczekiwał tego co z auta segmentu C, to będzie zadowolony. Do miasta samochód ten jest w porządku.",0
super auto,1
zbyt duze spalanie paliwa,0
Miałem Thalię z 2001r.-psuło się wszystko.Kupiłem drugą w2004r.jestem zadowolony. ,1
Polecam ten samochód. Tylko dolewamy benzynę i... tyle :DDD,1
"Przesiadka ze Skody Fabi kombi, wydawała się dobrym posunięciem, ale ten to wóz drabiniasty nie samochód ciągle coś się psuje a pali ile mu wleje ",0
"Po 10 latach moge stwierdzic ze sam znalazlem w nim okolo 10 miesc tak zwanej"" Obsolescencji"" czyli zaplanowanej i przedwczesnej awarji to jest denerwujace,nieslusznie ceni sie niemiecka jakosc .",0
"Za te pieniadze wzorowe auto. Ma swoj styl, zarowno wewnatrz jak i na zewnatrz. Bez przesady z tym serwisem, jak kogos nie stac niech jezdzi tramwajem - service free.",1
"1,6 zetek z 97 roku. 165000 .Tylko lac i jeździć !!! ",1
"Liczyłem na niezawodność japończyka. Tak było przez lata, aktualnie wymieniłem pompę wysokoprężna po tym jak sie rozsypała i wtryski, koszt 4000,-",0
rewelacja mam z 99 roku nic sie nie psuje polecam wszystkim,1
"Bardzo dobre auto do pracy jak również na wyjazdy rodzinne.Bardzo oszczędny silnik 2,5D.",1
Dobre auto za rozsądną cenę,1
ałto w......e w cosmos jest bardzo przyjazny dla otoczenia i życia w rodzinie ,1
Auto ogólnie fajne ale tego silnika to unikać jak ognia !,0
"DO KRĘCONY.DZIĘKI ZA PORADY .W TYM TYGODNIU WEZMIEMY SIĘ Z KUMPLEM DO ROBOTY, TYM BARDZIEJ ŻE PRZED WYJAZDEM NALEZY SPRAWDZIC TO I OWO.POZDRAWIAM I DAM ZNAC CO UDAŁO SIĘ ZROBIC.KOSA",1
"Bardzo wygodne auto techniką przewyższa astre i golfa wygodne fotele i ważne ,że ocynk nie ma problemy z korozją ceny cześci niskie jak do aut niemieckich ",1
"ogólnie samochód fajny wizualnie lecz silnik i zawieszenie do niczego, spalanie zadowalające",0
"Skrzynia automatyczna działała róznie, trzeba było się nauczyć jeżdżenia i słuchania obrotów",0
Bardzo rozczarowało mnie to auto. Zachwycony może być ten co przesiadl sie z matiza lub poloneza..,0
"szkoda słów, nie żałuję ani złotóweczki",1
"prowadziłem transport Multicarem ,Cabstar koło Multicara nie może stanąć ",0
Leci ino wicher,1
Bardzo dobry samochód za nie wielką kasę,1
Kappa 2.4 LS,1
żadnych większych awarii nie miałem a już tym autkiem zrobiłem ponad 56 tys ,0
opel agila to jest dobre autko w zimę i na krawężniki ,0
jest dobrym samochodem uzytkowym,1
Mam fieste 1.8D i jeżdze nią 4 lata wiec wiem o niej wiele jeżeli masz problem z autkiem napewno cos pomoge 693299445,1
Silniki biorą olej,0
"mam to autko od 7 lat nigdy mnie nie zawiodło mało pali cześci nie dorgie troche mało mocy ale to tylko 1,0 ;]. ",1
Samochód godny polecenia do miasta i na krótkie trasy. Na długie jest świetny niskie spalanie niestety obawiam się o wytrzymałość. Obecnie mam 60tyś po półtora roku zobaczymy ile wytrzyma.,0
Zle wyciszenie kabiny przy predkosciach autostradowych 130+ jazda zaczyna byc meczaca nieprzyjemna nie polecam,0
"Nigdy wiecej niemiecki ""technologii""",0
Samochód tak wykonany powinien kosztować 30000 zł a nie 60000,0
mam golfa 3 1.8bezyna ma 90 koni chce wiecej bez rozkrecania silnika napiszcie prosze jak to zrobic bo on troche slaby pomuzcie!!!,1
"po 20 000 km posypały się łożyska,z każdym przejechanym km odnoszę wrażenie że to nie był dobry wybór auta.",0
jak za te pieniądze to bardzo dobrze!,1
"Dobry samochod ale bez fajerwerków ,kiepska obsługa dilerska ",0
"mialem mazde626,peugeota405,poltka,fiata125 i 126,toyta starlet.ale skorupka to calkiem inne autko,trzeba tym pojezdzic zeby to zrozumiec,auto jest super",1
eetam,0
"Wygląd - owszem niemal idealny, ale reszta... moze jakby silniki miały moc 250KM i 500Nm na kole, to byłoby spoko... ale nie jest",0
"przez dwa lata dołożyłem niedużo. drobne sprawy. 1,8 TD fajny silnik. Nie pali dużo - 5,5-6,5. OK!",1
Jeśli ktoś jeździł wcześniej autem dynamicznym nie polecam.Dobry jako pierwsze auto dla świeżo upieczonego kierowcy ,0
samochud barzdo dobrze sie sprawuje i nie mam rzadnych zastrzerzeń :))!!!,1
sprzedałem dopiero z przebiegiem 470 tys. ale i to z żalem.,1
"Mam 1,6 od 11 lat, ma ponad 300 000 km i po prostu super",1
"zbyt duża awaryjność, poza tym ceny części i naprawy są dość lub bardzo wysokie.",0
Ogólnie jestem z samochodu zadowolony. ,0
"moje pierwszw dobre auto , bezawaryjne jak na 11 latka 1991 benzyna ekonomiczny jak maluch szybszy od poloneza tani w utrzymanu czego chciec więcej od auta.",1
Samochód super ale : zawieszenie !,0
Całkiem udane auto,0
BUBEL za 100tys,0
bierze duzo oleju czesto cos sie psulo .Automat ok ,0
"NIgdy wiecej forda, wiecej stoi niz jezdzi, auto kupione w salonie...",0
"Bardzo fajne autko jak za takie piniądze nie kupi się lepszego,mało pali,tanie czesci,wszedzie zaparkujesz.",1
"WSZYSTKO WYSIADA PO KOLEI ,NIE ZA TA CENE,NIEMA JAK VV.RAMA Z DACI NAPOMPOWANA BLACHA",0
Mam 270 XDi manual. calkiem niezly bziumek. jak narazie zadnych problemow. ale jakos nie bardzo polecam go.,1
polecam osobą na potrzebę dojeżdżania tylko do pracy i koło domu :-),0
"super auto na nasze drogi, tanie w utrzymaniu, malo pali srednio 5l\100km. Mam eleganta z 94r bez tuningu rozpedza sie do okolo 130-135km\h. Super autko!!!!!!",1
"zajeżdżę swoją cytrynę na śmierć, nie oddam nikomu, mało pali na LPG (9l/100km), rzadko sie psuje ",1
ja tam mam lublina 3. jest nizawodny i bez awaryjny. na prostej rospedza sie 160km/h. jak na silnik 2.4 td to rewelacja.do setki schodzi 17s. pozdrawiam,1
Jak to passat ,0
Bezkonkurencyjne małe - wielkie auto!,1
"bardzo wygodny samochód, niezastąpiony w długich trasach",1
"Rocznik 1999, weekend, 1.6sx. Funkcjonalny, dynamiczny, wygodny, choć bez klimy. Fatalne zawieszenie, naprawiałem je już dziesiątki razy. ",1
"Zbyt wiele usterek jak na auto 7 miesięczne, w serwisie ciągłe zbywane. Liczba moich wizyt od początku szacuje na ok 20. Usterek było więcej, lecz zostały szybko usunięte.",0
"mamy autko kilka lat i jak na razie żadnych poblemów.Jest świetny,dobrze się go prowadzi,mało pali",1
opel agila to jest dobre autko w zimę i na krawężniki ,0
"Samochód jest słaby, mała podaż z polskich salonów",0
AUTO PRAKTYCZNIE BEZ SLABYCH PUNKTOW,1
"Tragedia !!! Nie dajcie się namówić na tego strucla. Trudno ogarnąć ilość usterek, od zamarzających drzwi po poważne usterki układu chłodzenia, sprzęgła i silnika. W rezultacie, silnik do remontu.",0
do Kamila. Mam pytanko jak można usunąć zanikające linijki podświetlenia na wyświetlaczu w Vectrze B?,1
"Auto przyciąga wzrok,fajnie się go prowadzi. Ale awarie elektryki zdarzają się zbyt często ",0
Auto może i ładne ale bardzo delikatne.Jezdziłem nim kilka lat i raczej jestem zniechęcony do tej marki.,0
lubie szybka jazde ten samochod mi na to pozwala jest ok..,1
Wygodne auto ale radość psuje mnóstwo drobnych usterek i ceny serwisu.,0
MOJM ZFDABNiem auto jest w bARDZO Boatej opcji i bARDZO KONfortowae,0
"Za takie pieniądze(ponad 13 000 tyś.PLN !!!)i rdza przy nadkolach jak w Polonezie !?.Zapomnijcie Japońce,że będziecie mieli radośc ze sprzedaży....Opel VC o wiele tańsza i o wiele lepsza !?.",0
"na drodze pocisk.mocy starcza na wyscigi.a calibry i betki lubia waczac spaliny z mojego tylu.niepozorne tipo z dwoma litrami ,to jest to. ",1
SUPER AUTO !!!!!!!!!!!!!!!!!!!,1
słaby komfort,0
"ogólnie samochód fajny wizualnie lecz silnik i zawieszenie do niczego, spalanie zadowalające",0
"Jeżdzę PANDĄ od 24,10,2003r.Przejechałam 48tyś.nie zamieniłabym jej na inny <wózek>Płynnie się ją prowadzii jest jak z resztą w modelu <DYNAMICZNA:-)>POZDRAWIAM WSZYSTKICH WŁAŚCICIELI PAND:-)",1
tani w utrzymaniu ,0
"Auto sprawuje się ogólnie dobrze,ale przebieg jest mały.Lekko skorodowane zawieszenie, układ hamulcowy i wydechowy.Klocki hamulcowe do wymiany.",0
Czas na nowszy lub nowy samochód /np. Nissan Qashqai/,0
a ja słyszałam że ten klucz oznacza czas na przegląd :)w autoryzowanym serwisie,1
"dużo awari, po za tym ok ",0
nie polecam,0
"Szkoda, że nowa Espace to nie to.",1
Za te pieniądze samochód godny polecenia,0
nie kupujcie go,0
"Bardzo bym się zastanowił nad ponownym kupnem, widocznie źle trafiłem ( taki egzemplarz, czarna owca)",0
"Mam Superba 1,8T od miesica,wczesniej jezdzilem Octavia-bez porownania.Duzy,dynamiczny samochod,ma jednak mniejszy bagaznik od Octavi. ",1
NA SWOJA KLASĘ TO SUPER,1
Troche za duży do jazdy po mieście,1
a tak sobie,0
"Od VW można było wymagać o wiele więcej, duże problemy z serwisem, po 5 latach wyszła rdza, nie uznano reklamacji bo niby moja wina???, ja tylko nadarzy się sposobność to do wymiany. ",0
być może jak się do niego przyzwyczję to zmienię zdanie,0
"nie polecam, ciagle sie psul i ciesze sie ze sie go pozbylam ",0
"Bardzo wysokie spalanie,niema w Poznaniu i okolicach dobrego serwisu.",0
Kupiłbym tylko podwarunkiem ze z silnikiem 90KM,0
"dobry samochód jak za pieniądze, za który można kupić dobry rower.Ja swoją furmanką leciałem na autostradzie 165km/h z dwoma osobami na pokładzie i z workiem ziemniaków w bagażniku!!! ",1
"Dobre auto w dobrej cenie, podobno awaryjne (elektronika) ale odpukać na razie bez takich. ",1
"po 7,5 roku wykryto brak sprezyny w pierscieniu - serwisy autoryzowane kazaly dolewac olej i wymieiano swiece. Sprzedano wadliwy samochod!",0
"Ok, ale wolę japońskie samochody.",0
"VW Caddy 2,0 sdi kupiony w salonie w 07.2004 i przejechaniu 65000 km oceniam w skali 1 do 10 na 8,5 tylko te nasze serwisy!!!",1
mam uno 1.0 od 1996 r. sprawuje się bez zarzutu,1
"Rdzewieje, a serwisy pomimo gwarancji i przeglądów nie chcą uznawać",0
Co bądź ,0
polecam naprawdę warto kupić ale uwaga na rdzę ,1
Złom,0
małe miejskie bez szału na dłuższych odcinkach,0
Nie polecam nikomu drogie części. Posiadałem ponad igiełkę silnik 1.9 i co? I tak się psul. . Nie polecam..,0
LUDZIE NIE KUPUJCIE MITSUBISHI ,0
"samochód na tyle drogi , że jego jakość jest zdecydowanie za niska - awaryjność silnika okropnie wysoka , co powoduje ogólne niezadowolenie z pojazdu.",0
Super auto podobnie jak ford cougar i lincoln navigator,1
IDEALNY Mam mondeo 1.6 kombi z gazem. Jeden z moich samochodow do ktorych leje paliwo i jade;)))),1
W SAMOCHODZIE ZAMONTOWANA BYŁA SKRZYNIA BIEGÓW AUTOMATYCZNA CZ-TERO STOPNIOWA CO NA TRASIE POWODOWAŁO ZNACZNE OGRANICZENIA PRĘDKOŚCI W ZWIĄZKU Z NASILAJĄCYM SIĘ HAŁASEM ,0
Bardzo ekonomiczne i niezawodne autko.,1
nie mam problemu z406 tylko zawieszenie troche słabe na nasze drogi,1
"5 litrowe V8 + gaz, polecam",1
tani w utrzymaniu ,0
"Gdyby nie ta toporność i sztywność, byłoby całkiem przyjemnie. Do pracy się nadaje, ale do użytku osobistego nie polecam.",0
Kupiłbym tylko podwarunkiem ze z silnikiem 90KM,0
"sedan, 1.4 gaz Czy warto robić przegląd po 1500km zalecanych przez serwis Skody? Chyba troche przesadzają?! Poza tym auto super! ",1
Miałem kilka już aut ale nigdy więcej Ford,0
W ŻYCIU NIE KUPIE AUTA TEJ MARKI ,0
ogólnie tani model na rynku wtórnym,0
